Barra,Tensao_pu,Angulo_graus
8547,0.9559,-38.0250
8548,0.9985,-16.7189
8549,0.9879,-18.6661
8550,0.9970,-35.8390
8551,0.9946,-14.8967
8560,0.9718,-36.3243
8562,0.9789,-35.4187
8563,0.9999,-21.3237
8564,0.9978,-21.6535
8566,0.9987,-21.8779
8567,1.0073,-19.5098
8568,1.0005,-21.7094
8569,1.0032,-21.4988
8570,0.9886,-22.2368
8574,1.0189,-23.5063
8580,0.9770,-29.1375
8581,0.9915,-33.5248
8582,0.9914,-33.5325
8583,0.9916,-33.5154
8584,0.9710,-35.9639
8585,1.0000,0.0000
8586,1.0000,0.0000
8587,0.9931,-34.7857
8589,1.0258,-13.5505
8590,1.0216,-11.7490
8591,0.9667,-36.8054
8597,0.9890,-6.8184
8604,1.0056,-25.5181
8605,0.9842,-22.8182
8606,0.9899,-23.6091
8607,0.9818,-22.0419
8609,0.9930,-12.1803
8610,0.9910,-19.6878
8611,1.0150,-10.4320
8612,0.9970,-19.1428
8615,0.9830,-31.1201
8616,0.9970,-19.0668
8617,0.9830,-31.1994
8625,0.9987,-21.4276
8626,0.9993,-21.8001
8627,0.9911,-17.5786
8628,0.9931,-19.1961
8629,0.9903,-16.6040
8630,1.4969,-19.9470
8631,1.5108,-19.2222
8632,1.0323,-13.7485
8633,1.0266,-11.8392
8634,1.0268,-11.8386
8635,1.0267,-11.5831
8636,1.0247,-10.8445
8637,1.0247,-10.6740
8638,1.0189,-13.2530
8639,1.0153,-16.1055
8640,1.0234,-12.8445
8641,1.0183,-13.3118
8642,1.0183,-14.1510
8643,1.0164,-15.8298
8644,1.0246,-13.1156
8645,1.0440,-16.1455
8646,0.9960,-15.3788
8647,1.0309,-14.2985
8648,1.0303,-14.0661
8649,1.0276,-12.6712
8650,1.0332,-14.2132
8651,1.0266,-16.8632
8653,1.0000,-11.8642
8654,1.0240,-17.1284
8655,1.0240,-17.2121
8656,1.0241,-18.7835
8657,1.0450,-16.1834
8658,1.0444,-16.2975
8659,1.0329,-14.1749
8660,1.0324,-14.2866
8661,1.0247,-12.8234
8663,1.0416,-14.7131
8664,1.0331,-12.5308
8665,1.2702,-21.7946
8666,1.2687,-21.7946
8667,1.2701,-21.7968
8668,1.2689,-21.7968
8669,1.0287,-25.0795
8670,1.0071,-31.6052
8675,1.0071,-31.6052
8677,1.0071,-31.6041
8678,1.0071,-31.6041
8679,1.0091,-13.1006
8680,1.0033,-14.4045
8681,1.0029,-14.4053
8682,1.0033,-14.4045
8683,1.0029,-14.4053
8684,1.0235,-13.9692
8685,1.0183,-15.1983
8686,1.0236,-12.9846
8687,1.0198,-14.2246
8688,1.1255,-15.8137
8689,1.1275,-16.6977
8690,1.1271,-16.1193
8691,1.1260,-14.6735
8692,1.1274,-17.0077
8693,1.1255,-15.6390
8694,1.1213,-33.7870
8696,1.0007,-15.4511
8697,1.0009,-14.8352
8698,1.0013,-15.2765
8699,1.0016,-14.6009
8700,0.9930,-15.1393
8701,0.9399,-37.9685
8702,0.9404,-39.8162
8703,1.0573,-34.4147
8704,0.9990,-40.0027
8705,1.0013,-15.2765
8706,1.0016,-14.6009
8709,1.0462,-35.2177
8710,1.0029,-25.4512
8711,1.0029,-25.4513
8714,1.1047,-17.5748
8715,1.0536,-17.5759
8716,1.0540,-17.5802
8717,1.0273,-36.9396
8718,1.0325,-39.7929
8719,1.0438,-42.5925
8720,1.0305,-33.7797
8721,1.0302,-33.8746
8722,1.0305,-33.7797
8723,1.0302,-33.8746
8724,0.9902,-7.8553
8725,0.9968,-8.3927
8726,0.9701,-4.0402
8727,0.9712,-4.5358
8728,1.0105,-11.1955
8729,0.9916,-9.1887
8730,0.9990,-11.0480
8731,0.9991,-11.0604
8732,1.0000,-11.1070
8733,0.9666,-7.0146
8734,0.9645,-6.8857
8735,1.0363,-13.1270
8736,1.0364,-13.1308
8737,0.9889,-8.9714
8738,1.0111,-18.2344
8739,1.0116,-18.2374
8746,1.0005,-12.8031
8747,1.0320,-19.8161
8748,1.0223,-17.7707
8749,1.0192,-15.5231
8750,1.0213,-17.5472
8751,0.9936,-16.4642
8752,0.9349,-15.4967
8753,0.9349,-15.4967
8754,0.9349,-15.4967
8755,1.0165,-15.7744
8756,0.9349,-15.4967
8757,1.0207,-14.6656
8758,0.9349,-15.4967
8759,0.9349,-15.4967
8762,0.9927,-16.6872
8764,0.9961,-17.0427
8765,1.0245,-12.7907
8766,0.9926,-15.3554
8767,0.9922,-15.3520
8768,0.9960,-13.4816
8769,0.9959,-13.4804
8770,0.9940,-13.4804
8771,0.9899,-10.5225
8775,1.0062,-27.2409
8776,1.0069,-27.2464
8777,1.0177,-19.6731
8778,1.0159,-17.4251
8779,1.0268,-11.5107
8780,1.0247,-9.3640
8788,0.9903,-10.6643
8789,0.9889,-10.3318
8790,0.9907,-10.7383
8791,1.0890,-18.6446
8792,1.0285,-16.9146
8793,1.0205,-15.3396
8796,1.0334,-21.2162
8797,1.0229,-18.8536
8798,1.0231,-17.9263
8800,1.0357,-13.7946
8806,0.9787,-27.8698
8807,0.9918,-29.9764
8808,0.9811,-26.8177
8809,0.9904,-29.0403
8810,0.9994,-22.0806
8811,1.0040,-23.9059
8812,0.9990,-22.0817
8813,1.0033,-22.0786
8814,1.0017,-21.9483
8815,0.9994,-22.0817
8816,0.9735,-26.9513
8817,0.9806,-29.0596
8818,0.9759,-26.9819
8819,0.9857,-29.2006
8820,1.0094,-18.1542
8821,1.0046,-18.0142
8822,0.9874,-21.7374
8823,0.9830,-31.9571
8824,0.9935,-30.7423
8825,0.9961,-24.6863
8826,0.9835,-28.8108
8827,0.9927,-24.3866
8829,1.0249,-20.5965
8830,0.9910,-30.1670
8831,0.9972,-24.1979
8832,0.9891,-25.7091
8833,1.0250,-20.8385
8834,1.0230,-20.8385
8835,1.0270,-20.5965
8850,1.0266,-14.8542
8851,1.0259,-15.5933
8852,0.9782,-15.5933
8853,1.0248,-20.5963
8854,0.9984,-20.9409
8855,0.9992,-20.7466
8856,0.9993,-20.7347
8857,0.9992,-20.7466
8858,0.9993,-20.7347
8859,0.9984,-20.9409
8860,0.9999,-23.7015
8861,0.9999,-28.3368
8865,1.0060,-20.3035
8866,1.0060,-20.3035
8867,0.9960,-26.1933
8868,0.9960,-26.1914
8869,1.0040,-21.6874
8870,1.0020,-13.9477
8871,1.0010,-10.5909
8872,1.0100,-15.8339
8873,1.0100,-15.8339
8874,1.0130,-10.3747
8875,1.0130,-10.3747
8876,1.0130,-9.7402
8880,1.0275,-18.9093
8881,1.0040,-24.8715
8882,1.0212,-23.3985
8883,1.0260,-15.1079
8884,0.9873,-26.1914
8885,0.9862,-26.1770
8892,1.0917,-17.6256
8893,1.0245,-12.7561
8894,1.0258,-9.2198
8895,1.0323,-17.5285
8896,1.0365,-16.7510
8897,1.0243,-15.2629
8898,1.0255,-15.7011
8899,1.0240,-14.3242
8912,1.0260,-10.4925
8913,1.0263,-11.6972
8914,1.0264,-10.5427
8915,1.0232,-12.2209
8916,1.0277,-13.9314
8917,1.0247,-12.3449
8918,1.0287,-14.5963
8922,1.0298,-14.7133
8928,1.0297,-21.0567
8929,1.0297,-21.0567
8930,1.0316,-23.7043
8931,1.0313,-23.7037
8932,1.0361,-18.4585
8937,1.0269,-16.9493
8938,1.0206,-14.6938
8939,1.0205,-15.0433
8940,1.0294,-16.9381
8941,1.0294,-16.9381
8942,1.0293,-16.8821
8943,1.0293,-16.8821
8950,0.9947,-15.3587
8951,0.9940,-15.3520
8952,0.9905,-15.3520
8957,1.0322,-13.7459
8958,1.0322,-13.7459
8959,1.0068,-40.2086
8960,1.0068,-40.2086
8961,0.9843,-34.3928
8962,0.9844,-34.3896
8963,0.9843,-34.3928
8964,0.9844,-34.3896
8965,0.9837,-29.7334
8966,0.9835,-29.7325
8967,1.0205,-13.5607
8968,1.0206,-13.4327
8969,1.0257,-15.7707
8970,1.0270,-15.9898
8971,1.0930,-18.1295
8975,1.0426,-18.2500
8976,1.0418,-18.2475
8977,1.0235,-13.7460
8978,1.0095,-16.5018
8979,1.0093,-16.4999
8980,1.0591,-16.4999
8982,1.0331,-22.1508
8983,1.0329,-22.1490
8984,1.0308,-12.9373
8985,1.0280,-10.7754
8986,1.0316,-8.6247
8990,0.9915,-29.8781
8991,0.9915,-29.8781
8992,0.9915,-29.8781
8993,0.9915,-29.8781
8994,0.9903,-31.3740
8995,0.9903,-31.3740
8996,0.9903,-31.3740
8997,0.9903,-31.3740
8998,1.0263,-15.8761
8999,1.0388,-17.8512
9000,0.7530,-13.1886
9001,-1.2050,-231.1059
9002,0.9103,-46.4858
9003,0.9157,-42.2907
9004,0.9441,-42.6280
9005,0.9578,-41.5181
9007,0.9553,-39.5879
9008,0.9691,-39.2249
9009,0.9632,-38.9384
9010,0.9509,-43.3920
9011,0.9507,-42.8768
9012,0.9047,-40.7875
9013,0.9078,-42.6296
9014,0.9573,-36.1627
9015,0.8749,-41.2537
9016,0.9131,-38.3638
9017,0.8633,-41.1362
9019,0.9051,-36.4052
9020,0.9440,-45.1013
9021,0.9697,-38.0596
9023,0.9532,-44.3473
9024,0.9731,-37.6916
9025,0.9821,-33.8770
9026,1.0120,-24.5216
9027,0.9424,-48.2977
9028,0.9425,-47.7248
9029,0.9309,-46.9494
9030,0.9512,-35.9770
9031,0.9552,-41.2437
9032,0.9594,-41.3572
9033,0.9594,-41.3572
9034,1.0040,-16.0490
9035,0.9780,-17.9663
9036,0.9552,-41.2437
9037,0.9910,-16.9596
9038,1.0060,-31.7903
9039,0.2467,-79.6879
9040,0.9439,-36.3658
9041,0.9800,-22.1974
9042,1.0054,-30.0216
9043,0.8700,-45.0378
9044,0.8700,-45.0378
9045,0.9439,-36.3652
9046,0.8701,-45.2471
9048,0.5855,-40.1903
9049,-0.0000,119.3894
9050,0.9461,-39.8508
9051,0.9770,-33.9648
9052,1.0094,-16.8577
9054,0.9415,-49.3544
9055,0.9380,-48.3428
9056,0.9609,-45.7836
9057,0.9571,-46.1120
9058,0.9601,-45.4323
9059,0.9572,-46.2039
9060,0.9657,-44.8214
9061,0.9671,-35.1943
9062,0.9710,-35.0793
9063,0.9869,-29.3761
9064,0.9745,-35.3279
9066,0.8942,-46.6188
9067,0.8812,-48.5301
9068,0.8840,-48.2166
9069,0.9144,-42.8303
9070,0.9153,-42.2087
9071,0.9153,-42.2876
9072,0.9152,-42.2963
9073,0.9295,-46.1151
9074,0.9326,-45.6513
9075,0.9043,-43.6919
9076,0.9170,-47.4918
9077,0.9277,-46.0815
9078,0.8975,-47.0565
9079,0.8982,-46.9775
9080,1.0369,-36.1321
9081,1.0222,-37.1938
9082,1.0152,-38.3329
9083,1.0190,-38.1169
9084,0.9537,-40.4773
9085,0.9520,-40.7297
9086,0.9684,-39.3214
9087,0.9871,-37.7564
9088,0.9970,-39.6307
9089,0.9643,-42.8051
9090,0.9622,-42.1079
9091,1.0253,-37.5401
9092,1.0279,-37.2897
9093,1.0389,-35.5516
9094,1.0177,-37.2559
9095,1.0044,-38.9942
9096,0.9121,-42.9237
9097,0.9161,-44.8834
9098,0.2796,-28.1342
9099,0.9767,-33.1654
9100,0.9690,-44.3457
9101,0.9690,-44.3457
9102,0.9996,-41.9102
9103,0.9898,-44.2049
9104,0.9888,-44.3454
9105,0.9888,-44.3457
9107,0.9993,-38.6009
9108,1.0156,-37.4483
9109,1.0136,-33.8632
9110,1.0097,-38.2553
9111,1.0091,-36.2878
9112,0.9662,-26.7808
9113,0.9662,-26.7816
9114,0.9675,-26.7816
9115,1.0290,-37.0639
9116,1.0360,-37.0301
9117,1.0360,-37.0301
9122,0.9593,-41.5055
9123,1.0113,-36.0845
9125,1.0025,-40.5531
9126,1.0110,-1.8897
9127,0.9780,-1.2554
9128,0.9692,-38.2409
9129,0.9805,-39.1420
9130,0.9812,-40.7034
9132,1.0039,-17.7436
9133,1.0016,-18.0719
9134,0.9908,-18.2275
9135,1.3063,-50.5988
9136,1.3025,-50.8238
9137,1.3053,-50.8615
9138,1.2948,-51.4908
9139,1.3055,-50.8705
9140,1.2945,-51.5275
9176,0.7949,-21.6216
9177,0.7677,-19.2880
9178,0.5272,-6.0793
9179,0.7677,-18.3657
9180,0.7522,-6.9365
9182,0.8993,-38.2965
9183,0.9008,-33.4142
9194,0.9710,-45.4760
9195,0.9508,-34.6250
9196,0.8922,-32.7308
9197,0.7656,-17.4200
9198,0.7433,-6.7875
9199,0.8515,-43.9346
9201,0.8917,-40.9153
9202,0.6808,-55.9101
9203,0.6751,-58.5849
9204,0.6808,-55.8996
9205,0.8178,-52.5420
9206,0.8425,-50.5257
9207,0.8783,-45.9176
9208,0.7852,-56.1695
9209,0.8666,-40.4280
9210,0.9089,-44.6964
9211,0.9055,-42.9200
9213,0.6812,-56.0451
9214,0.8682,-41.4713
9216,0.8893,-41.5739
9217,0.8581,-49.2132
9218,0.9900,-21.5607
9220,1.0000,-16.2537
9221,0.9898,-22.5736
9222,1.0020,-34.9528
9223,0.9596,-36.4132
9224,1.0020,-36.4841
9225,0.9614,-36.4841
9229,0.8679,-41.8775
9230,0.8680,-41.8697
9231,0.8667,-43.4158
9232,0.8656,-46.3225
9236,0.8653,-43.6270
9241,0.8624,-45.6517
9242,0.9047,-38.3375
9243,0.8776,-42.0045
9244,1.0380,0.0000
9245,0.8458,-52.6948
9246,0.8549,-47.8309
9251,0.8710,-43.9198
9252,0.8688,-43.1877
9253,0.8605,-45.5911
9254,0.8677,-44.2502
9258,0.8636,-46.8195
9260,0.8434,-50.4487
9261,0.9737,-26.4565
9262,0.8886,-38.9829
9263,0.8888,-38.5959
9264,0.8710,-43.5595
9265,0.8787,-41.9501
9267,0.8711,-43.7602
9269,0.8649,-44.4725
9270,0.8629,-44.4723
9273,0.8684,-42.4915
9274,0.8680,-42.5202
9276,0.8638,-46.0906
9277,0.8694,-41.9792
9278,0.9440,-34.7058
9279,0.9297,-39.7422
9281,0.9287,-43.5882
9282,0.9304,-39.4590
9284,0.8709,-45.2748
9285,0.9422,-38.1819
9290,0.8717,-43.0824
9295,0.9231,-39.4161
9296,0.9231,-39.4161
9297,0.9231,-39.4159
9298,0.9230,-39.4364
9300,0.8612,-42.4682
9301,0.8750,-45.7203
9302,0.8815,-39.4931
9303,0.8653,-45.8407
9304,0.9017,-37.5418
9305,0.8814,-39.3372
9306,0.8733,-43.2041
9308,0.9481,-27.6379
9309,0.9581,-24.9237
9310,0.9575,-22.9166
9311,0.9602,-31.5840
9312,0.9596,-29.4288
9315,0.9468,-27.4733
9320,0.5765,-59.2867
9321,0.8002,-50.4198
9322,0.9609,-48.2285
9324,0.7795,-50.7343
9325,-0.7194,-240.0211
9326,0.7696,-53.2920
9327,0.9072,-46.8667
9328,0.8843,-43.0775
9329,0.8726,-45.3123
9330,1.0148,-44.8996
9331,1.0163,-41.5998
9332,0.7976,-54.4359
9333,0.8106,-38.7782
9334,0.7768,-44.4954
9335,0.9855,-25.9290
9336,0.9816,-26.0308
9337,0.9576,-42.0226
9338,0.9566,-42.5973
9339,0.3591,-58.6998
9342,-1.0403,-232.5824
9343,0.7810,-51.5029
9344,0.8843,-43.1148
9345,1.0136,-40.6937
9346,1.0163,-41.5997
9347,1.0164,-45.2956
9348,1.0148,-44.8995
9349,1.1954,-45.2477
9350,1.1944,-45.3548
9351,1.1944,-45.3549
9354,0.9294,-10.6293
9355,0.4979,-51.9053
9356,1.0020,-4.0576
9357,0.8868,-38.9222
9358,1.0486,-45.6383
9359,0.1094,-108.8553
9360,0.9026,-54.7483
9361,0.9944,-48.6266
9362,1.0150,-47.9319
9364,0.8867,-42.9508
9365,0.7986,-55.0685
9366,0.8017,-54.1510
9367,0.0762,58.4225
9368,-1.3069,40.8187
9369,0.8678,-54.9594
9370,0.9771,-28.5245
9372,0.9195,-40.6552
9373,0.9549,-22.4055
9377,0.7097,-48.1753
9388,0.3418,-60.5679
9390,0.4148,-55.3825
9391,0.6948,-43.6545
9392,0.8732,-42.4685
9399,1.1076,-45.3010
9400,0.8366,-53.2819
9401,0.7800,-56.7436
9402,0.6376,-60.6632
9403,0.3635,-54.7132
9404,0.3756,-58.7497
9405,0.9728,-31.0487
9406,0.7658,-41.2976
9407,0.2168,-53.2674
9408,0.9488,-32.9821
9409,0.4117,-52.9471
9413,0.3878,-55.3830
9416,0.6932,-40.6051
9418,0.8655,-53.0644
9419,-0.1952,106.5966
9425,0.8357,-40.4053
9426,0.4006,-53.9498
9427,0.9579,-42.0410
9428,0.7098,-36.1884
9435,0.8457,-13.4714
9436,0.7038,-57.6599
9439,0.9048,-54.9500
9440,1.0368,-3.2406
9441,0.9825,0.8888
9442,1.0000,13.3362
9443,1.0010,7.2537
9444,0.9957,5.6102
9445,1.0092,-18.6761
9446,0.9670,-13.6978
9447,1.0000,7.6881
9448,1.0030,9.1850
9449,1.0010,8.3213
9450,0.9987,5.5618
9451,1.0020,5.4817
9452,0.9970,4.2365
9453,0.9970,6.9058
9454,1.0110,-6.3730
9455,0.9934,-19.1158
9456,0.9960,5.6013
9457,0.9849,1.4297
9458,0.9993,6.6297
9459,0.9891,2.4131
9460,0.9986,7.1555
9461,0.9999,5.5447
9462,0.9992,5.2028
9463,1.0002,5.6991
9464,0.9934,-18.5768
9465,0.9934,-18.5768
9466,1.0350,-27.2006
9467,1.0383,-27.2062
9468,1.0374,-27.2006
9469,1.0308,-27.2006
9470,1.0434,-18.7985
9472,1.0246,-15.7343
9473,1.0362,-18.4642
9486,1.0295,-16.5406
9488,1.0119,-18.1542
9489,0.9887,-19.6430
9490,0.9887,-19.6430
9491,1.0244,-16.7423
9492,1.0251,-18.8330
9495,0.9873,-32.6043
9496,1.0492,-18.7997
9497,1.0492,-18.7997
9498,1.0354,-15.7796
9499,1.0256,-13.5294
9500,0.9910,-26.1241
9501,1.0006,-30.7478
9502,1.0070,-30.1241
9503,1.0057,-27.1526
9504,0.9820,-36.0800
9505,1.0117,-39.8467
9506,0.9877,-38.2815
9507,0.9963,-36.0800
9508,0.9963,-36.0800
9509,1.0133,-12.5490
9511,1.0297,-21.0567
9512,1.0256,-14.8418
9513,0.9040,-28.5207
9514,1.0239,-13.0400
9515,0.9040,-28.5207
9516,1.0915,-25.6813
9517,1.3428,-28.7800
9519,1.2322,-33.9823
9520,1.2370,-33.9668
9521,1.0000,-22.9569
9522,0.9760,-29.8776
9523,1.0223,-29.8776
9524,0.9440,-24.6526
9525,1.0198,-25.3810
9526,0.9617,-17.3724
9527,1.0549,-36.5703
9528,1.0503,-16.5966
9529,1.0294,-22.4220
9530,0.7265,-34.2378
9531,-0.0051,-11.9624
9533,1.0671,-42.4619
9534,1.0463,-44.0893
9535,0.9013,-49.2968
9536,0.9012,-49.3105
9537,0.9104,-45.4205
9538,0.7358,-18.4790
9539,0.7575,-24.9213
9542,1.1016,-41.5388
9543,1.0223,-44.0074
9544,0.9208,23.4918
9547,0.9237,-35.8788
9548,0.9249,-37.8763
9550,0.9013,-39.7535
9551,0.9104,-53.2146
9554,0.8683,-41.8431
9555,0.8680,-41.8697
9556,0.8667,-43.4156
9557,0.9415,-50.5040
9558,0.9505,-34.6257
9561,0.9940,3.7974
9562,0.9442,-34.9157
9563,0.9796,-6.0885
9564,0.9891,-3.8760
9565,0.9814,-9.2026
9566,0.9923,-3.9742
9567,0.9839,-9.6733
9569,0.9005,-36.1927
9570,0.8854,-39.3843
9578,0.9908,-13.1965
9579,0.9160,3.2208
9580,0.8699,4.2726
9581,0.8744,3.4686
9582,0.8615,5.1399
9583,0.9931,-3.8687
9584,0.9900,-4.0449
9586,0.9798,-6.9146
9588,0.9916,-4.1964
9589,0.9738,-6.4052
9590,0.9299,-36.7159
9591,0.9489,-41.2257
9592,0.8674,-39.6512
9593,0.8632,-44.6692
9594,0.9560,-34.2390
9595,0.9716,-45.0855
9597,1.0136,-33.2245
9598,0.9843,-25.3567
9599,0.9909,-22.7004
9600,0.9990,-30.8962
9601,1.0522,-36.0249
9603,0.9870,-29.7248
9605,1.0660,-36.0800
9607,1.0125,-39.2473
9608,1.0587,-36.9005
9609,1.0242,-39.1774
9610,1.0221,-39.4365
9611,1.0221,-39.4365
9612,1.0069,-37.7750
9613,1.0069,-37.7763
9615,0.9990,-30.8962
9623,0.9694,-27.1536
9625,0.9751,-35.4764
9626,1.0599,-36.0812
9627,0.9990,-30.3652
9628,1.0050,-29.8192
9633,0.9560,0.0000
9634,0.9870,-42.4172
9636,0.9993,-40.7799
9637,1.0375,-34.7135
9640,1.0008,-36.9192
9642,1.0040,-42.7865
9643,0.9909,-31.2654
9648,0.9998,-42.7487
9650,1.0187,-35.9365
9651,0.9256,-37.2546
9653,0.9099,-48.1933
9654,0.9099,-48.1932
9655,0.9124,-46.4689
9657,0.9351,-41.3595
9659,0.9351,-41.3595
9660,0.9265,-44.6426
9674,0.9351,-41.3595
9675,0.9124,-46.4688
9678,0.9890,-35.6761
9679,0.9925,-35.4007
9680,0.9108,-40.5466
9682,1.0030,16.4148
9685,1.0112,-37.6248
9689,1.0070,-26.7692
9692,0.7538,-42.5200
9693,0.9498,-37.3702
9694,0.9444,-39.0121
9697,0.3235,-42.6271
9698,0.1822,81.1354
9700,0.8111,-50.0180
9701,0.9650,-46.6271
9702,1.0599,-45.6787
9703,0.0802,-108.5689
9704,0.8786,-20.6858
9705,0.6630,-58.3711
9713,0.7307,-31.0588
9717,1.0326,-46.2197
9719,0.9985,-30.4706
9721,0.9966,-52.6571
9725,-0.0000,84.3956
9726,-0.4647,133.0441
9727,0.8785,-30.8884
9731,0.6733,-52.6397
9732,0.6478,-35.5560
9733,0.6488,-35.2300
9734,0.6451,-35.5070
9735,1.0030,-20.6987
9737,1.0260,-26.8182
9738,1.0072,-29.6852
9739,1.0276,-28.0647
9740,1.0070,-20.1524
9741,1.0267,-26.1037
9750,1.0033,-3.3906
9751,0.8848,-34.4134
9752,0.8922,-37.4002
9753,0.9074,-42.0742
9754,0.9086,-39.9620
9756,0.8807,-36.8639
9757,0.8895,-28.5154
9759,0.9685,-18.7054
9760,1.0020,-4.1355
9761,0.9730,-6.5774
9762,0.9798,-6.9146
9763,0.9205,-0.5819
9764,1.0060,-0.8103
9765,1.0070,-0.7009
9766,0.9916,-4.1964
9767,0.9940,-10.2090
9768,1.0020,-9.2842
9769,1.0010,-3.8760
9780,0.8794,-37.4884
9781,0.9017,-47.1006
9782,0.9055,-45.1167
9783,0.9158,-39.9137
9784,0.9980,1.1359
9785,0.9511,-33.4985
9786,0.9349,-33.4998
9787,0.9341,-33.4949
9794,0.6212,-42.5834
9799,1.0024,-1.9076
9800,0.8658,-43.3454
9803,0.8717,-23.8008
9806,0.8996,-30.7496
9807,0.8481,-22.7805
9808,0.8649,-22.5656
9813,0.8565,-24.3710
9814,0.8394,-17.8383
9818,0.9127,-31.1823
9819,0.9039,-31.8944
9820,0.9069,-27.4110
9822,0.9027,-26.4922
9823,0.8918,-27.7731
9824,1.0020,-27.4433
9829,0.9239,-36.9632
9830,0.9231,-36.9911
9836,0.9475,-34.7030
9837,0.9364,-36.7340
9840,1.0025,-20.9913
9841,0.9834,-23.6907
9843,1.0123,-40.6191
9845,0.9637,-44.5573
9853,0.6323,-30.5152
9855,1.0060,0.0000
9859,0.8743,-23.0029
9860,0.8522,-13.6625
9865,0.8874,-36.8911
9866,0.8570,-26.1850
9867,0.8657,-22.5020
9868,0.8625,-20.6461
9872,1.0083,-33.7437
9873,0.8472,-18.9626
9874,0.8430,-15.3136
9875,0.8420,-7.2353
9876,0.8323,-6.6591
9877,0.8343,-12.1115
9878,0.8211,-3.3845
9890,0.9169,-13.9281
9891,0.6859,-39.0673
9892,0.7451,-32.6742
9894,0.8821,-23.7680
9895,0.8502,-23.4701
9898,0.8925,-39.4430
9900,0.8343,0.7613
9901,0.8947,-34.1574
9911,0.9385,-36.9941
9912,0.9366,-40.0124
9913,0.9366,-40.0125
9914,0.9366,-40.0125
9915,0.8956,-16.1045
9917,0.9740,-27.9605
9918,0.9151,-39.2709
9920,0.9740,-31.3676
9921,0.9611,-33.6246
9923,0.9956,-39.2228
9925,1.0095,-51.9114
9932,1.0265,-45.5635
9935,0.9612,-54.3475
9937,0.9858,-42.3553
9948,0.6573,-36.6588
9949,0.6089,-27.8851
9950,0.6271,-28.9022
9951,0.9418,-33.0716
9952,0.9453,-33.5934
9958,0.6622,-49.5293
9959,0.6248,-41.8266
9960,0.8729,-43.2673
9961,0.8887,-38.9307
9962,0.8692,-41.7633
9963,0.8778,-20.6769
9967,0.8681,-43.7191
9969,0.8686,-12.6033
9970,0.8369,-45.3810
9971,0.8959,-16.5816
9974,1.0086,-39.4004
9975,1.0064,-40.7062
9977,0.9867,-40.3405
9978,0.9794,-39.8388
9980,0.9853,-40.0481
9981,0.9918,-38.9926
9983,1.0381,-46.9465
9985,0.8683,-43.9727
9986,0.9780,-34.5397
9988,0.8941,-37.1064
9989,0.9923,-37.6396
9991,1.0252,-46.3069
9992,1.0546,-42.5532
9993,1.0462,-45.5751
9994,1.0577,-42.4469
9995,1.0577,-42.4469
9996,1.0561,-42.4996
9997,1.0561,-42.4996
10000,0.4460,-27.6063
10001,0.4480,-36.2425
10002,0.4041,-52.3656
10003,0.4544,-43.5325
10004,0.4827,-48.5215
10005,0.7530,-24.4652
10007,0.8742,-43.1547
10008,1.0288,-35.2721
10009,0.9719,-36.7764
10011,0.8867,-8.7464
10012,0.8183,4.4213
10013,0.8694,-41.9909
10014,1.0110,-39.2155
10016,0.9949,-39.6698
10017,0.3902,47.8315
10018,0.7692,-5.7866
10019,0.7604,-1.2005
10022,0.9617,-33.3859
10024,0.8708,-43.4850
10028,0.9500,-38.5606
10029,0.9589,-33.8746
10032,1.0003,-45.5729
10033,0.8716,-52.4258
10041,0.7438,-29.8988
10049,0.4065,-56.1793
10054,0.8696,-42.0281
10055,1.0000,0.0000
10056,1.0000,0.0000
10057,1.0000,0.0000
10058,1.0000,0.0000
10059,1.0000,0.0000
10060,1.0000,0.0000
10061,1.0000,0.0000
10062,1.0000,0.0000
10063,1.0000,0.0000
10064,1.0000,0.0000
10065,1.0000,0.0000
10066,1.0000,0.0000
10067,1.0000,0.0000
10069,1.0371,-41.4363
10070,1.0405,-43.6001
10071,1.0407,-46.1372
10072,1.0423,-44.0414
10073,1.0425,-44.1003
10074,1.0417,-46.3477
10075,1.0416,-46.5610
10076,1.0423,-44.0414
10077,1.0425,-44.1003
10078,1.0417,-46.3477
10079,1.0416,-46.5610
10081,1.0606,-41.1751
10082,1.0661,-40.8765
10083,1.0661,-40.8730
10084,1.0661,-40.8765
10085,1.0661,-40.8730
10087,1.0490,-47.8307
10088,1.0319,-49.7910
10089,1.0311,-50.0463
10090,1.0312,-50.0503
10091,1.0311,-50.0463
10092,1.0312,-50.0503
10094,1.0508,-41.6465
10095,1.0316,-42.3701
10096,1.0314,-42.4500
10097,1.0314,-42.4936
10098,1.0314,-42.4500
10099,1.0314,-42.4936
10101,0.6885,-4.4372
10102,0.6555,-14.0429
10103,0.6631,-15.2254
10104,0.6631,-15.2254
10105,0.6630,-15.2444
10106,0.6630,-15.2444
10108,0.8779,-17.5879
10109,0.8829,-13.5990
10110,0.8838,-14.1831
10111,0.8982,-35.4319
10112,0.8465,0.1971
10113,0.8516,0.2260
10114,0.8439,-10.4384
10115,0.6418,-43.0661
10116,0.6401,-42.9891
10117,0.6420,-42.7855
10119,0.8904,-22.1883
10120,1.0138,-8.9830
10121,0.8623,-9.0896
10122,0.8804,-29.1991
10123,0.8715,-28.7290
10124,1.0032,-24.0672
10132,0.9153,-17.5078
10134,1.0086,-30.7202
10135,0.9767,-31.2279
10136,0.9902,-26.3897
10137,0.9800,-25.7148
10138,0.9299,-38.2382
10139,0.8997,-39.9972
10140,0.9626,-35.6531
