Barra,Tensao_pu,Angulo_graus
3223,1.0000,-43.0000
3224,0.9920,-45.0000
3225,0.9960,-45.0000
3226,1.0030,-43.0000
3227,0.9950,-45.0000
3228,0.9590,-42.0000
3229,1.0000,0.0000
3230,1.0040,-41.0000
3231,0.9990,-46.0000
3232,1.0020,-45.0000
3233,0.9990,-46.0000
3234,1.0020,-45.0000
3235,1.0020,-46.0000
3236,0.9990,-46.0000
3237,1.0030,-45.0000
3238,1.0060,-45.0000
3239,1.0060,-45.0000
3240,1.0030,-45.0000
3241,1.0030,-45.0000
3242,1.0060,-45.0000
3243,0.9990,-46.0000
3244,1.0050,-45.0000
3245,1.0040,-45.0000
3246,0.9990,-46.0000
3247,0.9940,-46.0000
3248,0.9950,-46.0000
3249,0.9880,-48.0000
3250,0.9950,-46.0000
3251,1.0000,-45.0000
3252,1.0000,-45.0000
3253,0.9950,-46.0000
3254,0.9880,-48.0000
3255,0.9970,-46.0000
3256,0.9980,-46.0000
3257,1.0110,-45.0000
3258,1.0120,-44.0000
3259,1.0100,-45.0000
3260,1.0120,-44.0000
3261,1.0070,-45.0000
3262,1.0060,-45.0000
3263,1.0050,-45.0000
3264,1.0020,-46.0000
3265,1.0040,-45.0000
3266,1.0020,-46.0000
3267,1.0180,-41.0000
3268,1.0190,-41.0000
3269,1.0180,-42.0000
3270,1.0110,-42.0000
3271,1.0200,-41.0000
3272,1.0200,-41.0000
3273,1.0160,-41.0000
3274,1.0180,-41.0000
3275,1.0170,-41.0000
3276,1.0150,-41.0000
3277,1.0160,-41.0000
3278,1.0130,-41.0000
3279,1.0130,-41.0000
3280,1.0180,-40.0000
3281,1.0080,-38.0000
3282,1.0070,-38.0000
3283,1.0020,-46.0000
3284,1.0040,-45.0000
3300,1.0260,-45.0000
3301,1.0270,-45.0000
3302,1.0210,-46.0000
3303,1.0230,-44.0000
3304,0.9950,-49.0000
3305,1.0270,-44.0000
3306,1.0120,-46.0000
3307,0.9980,-44.0000
3308,0.9930,-45.0000
3309,0.9780,-46.0000
3310,0.9900,-43.0000
3311,0.9950,-45.0000
3313,0.9810,-42.0000
3314,0.9560,-45.0000
3316,0.9990,-44.0000
3317,0.9890,-44.0000
3321,1.0200,-24.0000
3322,1.0070,-27.0000
3323,1.0230,-24.0000
3324,1.0170,-47.0000
3325,0.9890,-46.0000
3329,0.9850,-35.0000
3330,0.9970,-43.0000
3332,0.9910,-44.0000
3333,1.0170,-43.0000
3337,1.0190,-43.0000
3338,1.0200,-24.0000
3339,0.9970,-43.0000
3340,1.0050,-51.0000
3341,1.0190,-24.0000
3342,0.9910,-48.0000
3343,0.9980,-47.0000
3344,1.0200,-43.0000
3345,1.0200,-45.0000
3348,1.0070,-46.0000
3349,1.0110,-25.0000
3383,1.0620,-35.0000
3384,1.0040,-38.0000
3385,0.9970,-26.0000
3386,0.9970,-26.0000
3387,0.9970,-26.0000
3388,0.9970,-26.0000
3389,1.0140,-26.0000
3390,1.0150,-28.0000
3391,1.0150,-28.0000
3392,1.0150,-28.0000
3393,1.0150,-28.0000
3394,1.0150,-49.0000
3395,1.0150,-49.0000
3396,1.0210,-21.0000
3397,1.0190,-21.0000
3401,1.0220,-51.0000
3402,0.9970,-44.0000
3403,0.9940,-46.0000
3404,1.0070,-44.0000
3405,0.9890,-42.0000
3406,0.9890,-42.0000
3407,0.9980,-44.0000
3408,1.0010,-45.0000
3409,0.9850,-52.0000
3411,1.0100,-48.0000
3414,0.9960,-44.0000
3415,1.0040,-48.0000
3417,1.0080,-48.0000
3418,1.0020,-46.0000
3420,0.9980,-46.0000
3421,0.9780,-27.0000
3422,1.0180,-50.0000
3423,0.9960,-49.0000
3427,1.0020,-21.0000
3428,1.0530,-49.0000
3432,1.0740,-21.0000
3433,1.0280,-21.0000
3434,1.0270,-21.0000
3435,1.0000,-51.0000
3436,1.0000,-50.0000
3437,1.0000,-51.0000
3438,1.0000,0.0000
3439,1.0000,0.0000
3441,1.0090,-47.0000
3442,1.0040,-42.0000
3443,1.0010,-52.0000
3444,1.0010,-52.0000
3445,1.0000,-51.0000
3446,0.9970,-44.0000
3447,1.0050,-47.0000
3455,1.0240,-51.0000
3456,1.0080,-42.0000
3459,1.0080,-41.0000
3461,1.0010,-46.0000
3462,0.9990,-42.0000
3463,0.9990,-42.0000
3465,0.9990,-52.0000
3467,1.0010,-51.0000
3471,0.9990,-44.0000
3472,0.9990,-46.0000
3474,1.0120,-47.0000
3475,0.9990,-54.0000
3476,1.0000,-50.0000
3477,1.0090,-48.0000
3478,0.9990,-49.0000
3481,1.0010,-50.0000
3482,0.9710,-50.0000
3483,1.0150,-49.0000
3484,1.0060,-48.0000
3485,1.0000,-50.0000
3486,0.9950,-51.0000
3487,1.0060,-48.0000
3488,1.0060,-48.0000
3489,1.0060,-48.0000
3490,1.0060,-48.0000
3491,1.0060,-48.0000
3492,1.0060,-48.0000
3493,0.9990,-54.0000
3495,1.0000,-50.0000
3496,1.0080,-54.0000
3497,1.0060,-48.0000
3498,1.0060,-48.0000
3499,1.0060,-48.0000
3501,0.9820,-19.0000
3502,1.0270,-22.0000
3503,1.0020,-40.0000
3504,0.9970,-46.0000
3505,1.0110,-41.0000
3507,1.0310,-45.0000
3508,1.0280,-55.0000
3509,0.9840,-54.0000
3511,1.0090,-52.0000
3512,1.0290,-46.0000
3515,1.0230,-18.0000
3516,1.0020,-40.0000
3517,1.0020,-40.0000
3518,0.9770,-20.0000
3519,1.0020,-41.0000
3521,0.9950,-46.0000
3524,0.9990,-4.6000
3525,0.9990,-4.6000
3526,1.0050,-27.0000
3527,1.0050,-27.0000
3528,1.0250,-9.9000
3529,1.0250,-9.9000
3530,1.0220,-14.0000
3531,1.0220,-14.0000
3532,1.0220,-14.0000
3533,1.0220,-14.0000
3534,1.0090,-10.0000
3535,1.0090,-10.0000
3536,1.0580,-18.0000
3552,0.9960,-43.0000
3553,0.9980,-43.0000
3576,1.0020,-24.0000
3579,0.9970,-51.0000
3580,0.9870,-46.0000
3581,1.0200,-43.0000
3582,1.0160,-46.0000
3583,1.0130,-49.0000
3584,1.0030,-40.0000
3585,0.9640,-48.0000
3586,1.0250,-50.0000
3587,1.0020,-50.0000
3588,0.9990,-50.0000
3589,1.0460,-46.0000
3590,1.0460,-46.0000
3591,1.0470,-53.0000
3592,1.0030,-40.0000
3593,1.0110,-52.0000
3594,0.9910,-58.0000
3595,1.0210,-56.0000
3596,0.9410,-49.0000
3597,1.0180,-52.0000
3598,1.0360,-48.0000
3599,0.9770,-52.0000
3601,1.0000,-34.0000
3602,0.9900,-36.0000
3603,1.0180,-32.0000
3604,0.9950,-31.0000
3605,0.9950,-30.0000
3607,0.9800,-28.0000
3608,1.0150,-31.0000
3609,1.0070,-31.0000
3611,0.9890,-28.0000
3612,0.9990,-31.0000
3613,1.0070,-28.0000
3614,1.0240,-28.0000
3615,1.0200,-30.0000
3616,1.0200,-31.0000
3617,1.0130,-28.0000
3619,1.0400,-30.0000
3620,1.0010,-27.0000
3621,1.0560,-29.0000
3622,1.0300,-24.0000
3625,0.9980,-28.0000
3626,1.0100,-29.0000
3627,1.0330,-37.0000
3628,1.0450,-35.0000
3629,1.0210,-25.0000
3630,1.0110,-25.0000
3631,1.0100,-25.0000
3632,1.0260,-26.0000
3634,1.0150,-25.0000
3635,1.0040,-18.0000
3638,1.0050,-32.0000
3639,1.0020,-25.0000
3640,1.0000,-27.0000
3641,0.9800,-6.0000
3642,0.9140,12.2000
3643,0.9980,-29.0000
3644,0.9910,-30.0000
3645,1.0280,-29.0000
3647,1.0000,-27.0000
3659,1.0050,-28.0000
3660,1.0220,-24.0000
3666,1.0050,-28.0000
3676,0.9850,-29.0000
3677,0.9930,-16.0000
3678,1.0010,-22.0000
3681,1.0230,-26.0000
3684,0.9870,-48.0000
3686,1.0010,-21.0000
3688,0.9810,-30.0000
3693,1.0180,-25.0000
3698,1.0480,-20.0000
3699,1.0590,-18.0000
3700,1.0230,-18.0000
3702,0.9830,-11.0000
3703,1.0050,-18.0000
3706,0.9900,-19.0000
3708,1.0160,-3.7000
3710,0.9860,-27.0000
3712,1.0300,-24.0000
3714,0.9840,-23.0000
3715,1.0170,-25.0000
3721,1.0020,-25.0000
3723,0.9860,-23.0000
3724,1.0160,-24.0000
3725,0.9920,-22.0000
3726,1.0150,-24.0000
3727,0.9960,-20.0000
3729,1.0020,-20.0000
3730,1.0110,-20.0000
3731,0.9670,-25.0000
3733,0.9910,-20.0000
3735,1.0270,-24.0000
3736,1.0210,-25.0000
3738,1.0200,-25.0000
3739,1.0090,-49.0000
3740,0.9910,-22.0000
3741,1.0320,-24.0000
3742,1.0100,-28.0000
3744,0.9870,-1.3000
3745,0.9920,-15.0000
3746,0.9670,-25.0000
3748,1.0110,-30.0000
3749,0.9860,-30.0000
3752,0.9860,-8.7000
3753,1.0260,-23.0000
3754,1.0070,-28.0000
3757,1.0100,-9.2000
3758,1.0090,-9.3000
3759,1.0140,-4.2000
3760,1.0040,-12.0000
3761,0.9670,-13.0000
3762,1.0000,-20.0000
3769,1.0000,-28.0000
3770,1.0010,-14.0000
3771,0.9920,-13.0000
3772,1.0110,-30.0000
3773,0.9430,-30.0000
3774,0.9710,-32.0000
3775,1.0030,-19.0000
3776,1.0130,-26.0000
3777,1.0110,-25.0000
3778,1.0100,-30.0000
3779,0.9850,-30.0000
3781,1.0160,-24.0000
3782,1.0090,-30.0000
3783,0.9850,-30.0000
3785,1.0050,-19.0000
3787,0.9990,-19.0000
3789,1.0430,-23.0000
3795,0.9950,-46.0000
3796,0.9960,-47.0000
3797,1.0070,-35.0000
3801,1.0060,-41.0000
3802,1.0080,-40.0000
3803,1.0060,-41.0000
3804,0.9950,-43.0000
3805,1.0080,-42.0000
3806,0.9970,-42.0000
3807,1.0100,-40.0000
3808,0.9950,-42.0000
3809,0.9950,-40.0000
3810,1.0030,-41.0000
3811,0.9980,-42.0000
3812,0.9990,-42.0000
3813,1.0000,-42.0000
3814,0.9990,-42.0000
3815,1.0100,-41.0000
3816,1.0040,-42.0000
3817,1.0020,-42.0000
3818,1.0010,-43.0000
3819,1.0040,-43.0000
3820,0.9840,-40.0000
3821,0.9880,-39.0000
3822,0.9860,-39.0000
3823,1.0000,-42.0000
3824,1.0030,-41.0000
3825,1.0090,-40.0000
3826,0.9930,-41.0000
3827,1.0050,-40.0000
3828,0.9900,-39.0000
3829,0.9880,-38.0000
3830,0.9820,-45.0000
3831,0.9890,-38.0000
3832,1.0050,-39.0000
3833,1.0080,-42.0000
3834,0.9960,-42.0000
3835,0.9970,-42.0000
3836,0.9840,-40.0000
3837,0.9990,-41.0000
3838,1.0000,-40.0000
3839,0.9960,-11.0000
3840,0.9970,-4.5000
3841,1.0060,-45.0000
3842,1.0000,-48.0000
3843,1.0010,-48.0000
3844,0.9970,-46.0000
3845,1.0000,-46.0000
3846,0.9950,-47.0000
3847,1.0060,-48.0000
3848,1.0090,-45.0000
3849,0.9930,-48.0000
3850,0.9990,-43.0000
3851,0.9840,-48.0000
3852,0.9850,-48.0000
3853,1.0000,-46.0000
3854,1.0050,-45.0000
3855,1.0000,-46.0000
3856,0.9880,-53.0000
3857,0.9960,-49.0000
3858,0.9950,-48.0000
3859,0.9910,-53.0000
3860,0.9900,-48.0000
3861,0.9980,-48.0000
3862,0.9850,-48.0000
3863,1.0050,-47.0000
3864,0.9970,-47.0000
3865,0.9940,-48.0000
3866,0.9710,-52.0000
3867,0.9980,-50.0000
3868,0.9850,-53.0000
3869,1.0020,-46.0000
3871,1.0060,-46.0000
3873,0.9820,-48.0000
3874,1.0130,-47.0000
3875,1.0060,-14.0000
3876,1.0050,-12.0000
3877,0.9850,-15.0000
3878,0.9760,-16.0000
3879,0.9730,-21.0000
3880,0.9610,-22.0000
3881,1.0180,-9.7000
3882,0.9930,-8.7000
3883,1.0110,-14.0000
3884,1.0100,-8.3000
3885,1.0070,-16.0000
3886,0.9980,-4.6000
3887,1.0020,-10.0000
3888,0.9840,-17.0000
3889,1.0120,-9.4000
3890,1.0000,-7.5000
3891,0.9930,-15.0000
3892,0.9980,-4.4000
3893,0.9920,-11.0000
3894,0.9910,-13.0000
3895,0.9910,-9.9000
3896,0.9840,-12.0000
3897,1.0020,-2.8000
3898,1.0020,-2.8000
3899,1.0050,-5.4000
3900,0.9980,-6.2000
3901,0.9970,-4.9000
3902,0.9560,-26.0000
3903,1.0000,-19.0000
3904,1.0000,-41.0000
3905,0.9930,-58.0000
3906,0.9930,-58.0000
3907,1.0460,-20.0000
3908,0.9940,-20.0000
3909,0.9820,-21.0000
3910,1.0060,-42.0000
3911,0.9730,-20.0000
3912,0.9990,-8.7000
3915,1.0350,-21.0000
3916,0.9760,-52.0000
3917,1.0150,-46.0000
3918,1.0210,-48.0000
3919,0.9890,-46.0000
3920,1.0010,-48.0000
3921,0.9910,-44.0000
3922,1.0090,-43.0000
3923,0.9850,-54.0000
3924,1.0100,-43.0000
3925,1.0020,-56.0000
3926,1.0060,-46.0000
3927,0.9900,-52.0000
3928,1.0120,-60.0000
3929,0.9770,-54.0000
3930,0.9920,-50.0000
3931,1.0120,-47.0000
3932,1.0090,-56.0000
3933,1.0150,-47.0000
3934,1.0090,-46.0000
3935,0.9900,-50.0000
3936,1.0000,-56.0000
3937,0.9880,-55.0000
3938,0.9860,-54.0000
3939,1.0060,-57.0000
3940,1.0060,-57.0000
3941,1.0000,-58.0000
3942,1.0210,-48.0000
3943,1.0150,-49.0000
3944,1.0050,-50.0000
3945,1.0050,-50.0000
3946,1.0160,-42.0000
3947,1.0150,-42.0000
3948,0.9660,-46.0000
3949,0.9920,-62.0000
3950,1.0010,-44.0000
3951,0.9980,-44.0000
3952,0.9960,-43.0000
3954,1.0010,-40.0000
3955,1.0080,-44.0000
3957,1.0180,-41.0000
3958,0.9950,-46.0000
3959,1.0050,-45.0000
3960,1.0110,-18.0000
3961,1.0110,-18.0000
3962,1.0240,-36.0000
3963,1.0180,-36.0000
3964,0.9950,6.2100
3965,1.0010,0.0430
3966,1.0160,-41.0000
3967,0.9990,9.8600
3968,0.9970,16.0000
3969,1.0050,-9.4000
3970,1.0010,-14.0000
3971,1.0110,-18.0000
3973,1.0110,-18.0000
3974,1.0050,-40.0000
3975,1.0050,-40.0000
3977,1.0180,-41.0000
3978,1.0180,-41.0000
3979,0.9690,-25.0000
3980,1.0040,-43.0000
3981,1.0000,-41.0000
3982,0.9900,-50.0000
3983,1.0080,-3.7000
3984,0.9960,-11.0000
3987,0.9880,-39.0000
3990,1.0370,-22.0000
3991,1.0040,-43.0000
3992,1.0040,-43.0000
3993,1.0090,-38.0000
3994,1.0080,-43.0000
3995,1.0160,-37.0000
3996,1.0150,-42.0000
3997,1.0180,-37.0000
3998,1.0170,-42.0000
3999,1.0450,-36.0000
4000,0.9920,-40.0000
4001,0.9940,-40.0000
4002,1.0020,-40.0000
4003,1.0050,-41.0000
4004,1.0070,-40.0000
4005,0.9990,-42.0000
4006,0.9860,-43.0000
4007,0.9810,-43.0000
4008,0.9870,-43.0000
4009,1.0010,-42.0000
4010,0.9880,-43.0000
4011,0.9980,-40.0000
4012,1.0270,-29.0000
4013,1.0270,-29.0000
4014,1.0280,-29.0000
4015,0.9990,-30.0000
4016,1.0240,-41.0000
4017,1.0400,-44.0000
4018,1.0170,-46.0000
4019,1.0190,-13.0000
4020,0.9890,-44.0000
4021,1.0010,-42.0000
4022,1.0030,-42.0000
4023,1.0010,-42.0000
4024,0.9980,-41.0000
4025,1.0000,-42.0000
4026,0.9980,-42.0000
4027,1.0090,-41.0000
4028,1.0460,-36.0000
4029,1.0020,-42.0000
4030,1.0030,-42.0000
4031,1.0060,-42.0000
4032,0.9950,-43.0000
4033,0.9940,-43.0000
4034,0.9820,-30.0000
4036,1.0040,-45.0000
4037,1.0080,-21.0000
4038,1.0070,-20.0000
4039,0.9820,-8.9000
4040,1.0160,-41.0000
4041,1.0100,-14.0000
4042,0.9810,-35.0000
4043,1.0060,-38.0000
4044,1.0090,-32.0000
4045,1.0320,-40.0000
4048,1.0020,-43.0000
4049,1.0760,-25.0000
4050,1.0630,-32.0000
4051,1.0210,-27.0000
4052,0.9830,0.0670
4053,1.0140,-6.6000
4054,0.9910,-4.2000
4055,1.0180,-11.0000
4056,1.0050,-48.0000
4057,1.0030,-48.0000
4059,0.9780,-46.0000
4060,1.0050,-35.0000
4061,0.9980,-41.0000
4062,0.9970,-40.0000
4063,0.9970,-43.0000
4064,0.9630,-17.0000
4065,0.9800,-23.0000
4066,1.0310,-20.0000
4068,0.9910,-16.0000
4069,1.0010,-19.0000
4070,0.9620,-28.0000
4071,0.9790,-26.0000
4072,0.9940,-36.0000
4073,0.9910,-24.0000
4074,1.0000,-27.0000
4075,1.0460,-35.0000
4076,1.0380,-37.0000
4077,0.9870,-34.0000
4080,0.9940,-33.0000
4081,1.0280,-31.0000
4082,0.9830,-33.0000
4084,0.9540,-46.0000
4086,0.9960,-30.0000
4087,0.9950,-30.0000
4088,0.9980,-34.0000
4089,1.0260,-43.0000
4090,1.0070,-13.0000
4091,1.0120,-13.0000
4092,0.9970,-42.0000
4093,1.0430,-44.0000
4095,1.0080,-46.0000
4096,1.0080,-46.0000
4097,1.0080,-46.0000
4098,1.0090,-44.0000
4099,1.0210,-34.0000
4100,0.9980,-43.0000
4101,0.9980,-43.0000
4102,1.0070,-44.0000
4105,0.9970,-47.0000
4107,1.0010,-46.0000
4108,1.0030,-45.0000
4110,1.0370,-37.0000
4111,1.0360,-37.0000
4113,0.9980,-47.0000
4114,0.9920,-40.0000
4118,0.9880,-48.0000
4120,1.0020,-40.0000
4126,1.0010,-39.0000
4127,1.0160,-41.0000
4128,1.0190,-40.0000
4129,0.9870,-48.0000
4130,1.0080,-47.0000
4131,0.9930,-53.0000
4132,0.9790,-52.0000
4133,0.9970,-18.0000
4134,0.9940,-15.0000
4135,0.9910,-38.0000
4136,1.0120,-9.4000
4137,0.9900,-14.0000
4138,1.0010,-10.0000
4140,1.0040,-19.0000
4141,0.9930,-16.0000
4143,1.0050,-39.0000
4144,1.0010,-47.0000
4145,1.0080,-3.7000
4147,1.0080,-3.7000
4148,1.0140,-47.0000
4149,1.0040,-42.0000
4150,1.0120,-40.0000
4152,0.9990,-46.0000
4153,1.0050,-5.5000
4155,1.0060,-18.0000
4156,0.9850,-40.0000
4157,1.0090,-18.0000
4158,1.0090,-18.0000
4159,1.0060,-18.0000
4160,1.0110,-40.0000
4161,0.9960,-42.0000
4162,1.0000,-42.0000
4163,1.0110,-40.0000
4164,0.9820,-48.0000
4165,0.9750,-52.0000
4166,1.0020,-19.0000
4167,0.9920,-50.0000
4168,0.9980,-6.2000
4169,0.9950,-43.0000
4170,0.9990,-47.0000
4171,1.0000,-40.0000
4172,1.0010,-41.0000
4174,0.9970,-42.0000
4176,1.0120,-40.0000
4178,0.9760,-52.0000
4180,0.9980,-43.0000
4181,0.9920,-50.0000
4182,0.9980,-43.0000
4183,0.9950,-43.0000
4187,1.0050,-5.2000
4188,1.0050,-5.1000
4189,1.0050,-5.1000
4190,1.0040,-10.0000
4192,1.0010,-3.4000
4193,1.0000,-41.0000
4194,1.0110,-47.0000
4195,0.9800,-52.0000
4196,0.9900,-14.0000
4197,1.0050,-5.5000
4198,1.0050,-5.5000
4199,0.9870,-48.0000
4200,1.0100,-44.0000
4201,1.0100,-43.0000
4202,1.0100,-43.0000
4203,1.0100,-43.0000
4204,1.0100,-43.0000
4205,1.0100,-43.0000
4206,1.0100,-43.0000
4207,1.0100,-43.0000
4208,1.0100,-43.0000
4210,1.0100,-43.0000
4213,1.0100,-43.0000
4217,0.9870,-44.0000
4218,1.0030,-49.0000
4219,1.0120,-32.0000
4220,0.9910,-37.0000
4221,1.0020,-50.0000
4222,1.0100,-20.0000
4223,0.9850,-25.0000
4224,0.9860,-25.0000
4225,1.0040,-29.0000
4226,1.0010,-29.0000
4227,0.9980,-30.0000
4228,0.9980,-30.0000
4229,0.9970,-27.0000
4230,1.0030,-22.0000
4231,1.0060,-22.0000
4236,0.9940,-15.0000
4237,0.9940,-15.0000
4239,1.0110,-14.0000
4240,0.9990,-41.0000
4241,0.9940,-40.0000
4242,0.9950,-42.0000
4243,1.0020,-40.0000
4244,1.0000,-42.0000
4245,0.9990,-42.0000
4246,0.9970,-42.0000
4247,1.0010,-42.0000
4249,1.0090,-37.0000
4250,1.0070,-42.0000
4251,0.9940,-27.0000
4253,0.9950,-36.0000
4254,1.0010,-41.0000
4255,0.9880,-39.0000
4256,1.0090,-33.0000
4257,0.9980,-42.0000
4258,1.0090,-33.0000
4259,0.9870,-35.0000
4260,1.0020,-22.0000
4261,0.9870,-34.0000
4262,1.0050,-40.0000
4263,0.9900,-41.0000
4264,1.0170,-31.0000
4265,1.0000,-27.0000
4266,1.0050,-34.0000
4267,1.0040,-36.0000
4269,0.9810,-42.0000
4270,1.0020,-39.0000
4271,1.0060,-39.0000
4272,0.9890,-41.0000
4273,0.9910,-41.0000
4274,0.9860,-41.0000
4275,1.0110,-14.0000
4276,1.0010,-42.0000
4277,0.9870,-51.0000
4278,1.0150,-38.0000
4279,1.0390,-33.0000
4280,0.9800,-52.0000
4281,0.9800,-52.0000
4282,1.0200,-32.0000
4283,1.0200,-32.0000
4284,1.0030,-11.0000
4285,1.0030,-11.0000
4287,1.0040,-42.0000
4289,1.0030,-41.0000
4290,1.0020,-41.0000
4291,1.0020,-20.0000
4292,1.0150,-26.0000
4293,1.0210,-17.0000
4294,1.0030,-27.0000
4295,1.0040,-27.0000
4296,1.0120,-27.0000
4297,1.0100,-26.0000
4298,1.0040,-29.0000
4299,1.0040,-29.0000
4300,0.9990,-4.6000
4301,0.9990,-4.6000
4302,0.9990,-4.6000
4303,0.9990,-4.6000
4304,0.9990,-4.7000
4307,1.0020,-40.0000
4308,0.9980,-44.0000
4309,0.9980,-44.0000
4310,1.0020,-40.0000
4311,0.9950,-26.0000
4312,0.9940,-28.0000
4313,1.0010,-37.0000
4314,0.9970,-40.0000
4315,0.9970,-40.0000
4318,1.0260,-43.0000
4319,1.0260,-43.0000
4320,1.0040,-36.0000
4321,1.0010,-38.0000
4322,0.9920,-39.0000
4323,1.0020,-38.0000
4324,0.9920,-39.0000
4325,1.0040,-43.0000
4326,1.0070,-43.0000
4327,1.0000,-41.0000
4328,0.9950,-44.0000
4329,0.9950,-44.0000
4330,0.9990,-43.0000
4331,0.9930,-41.0000
4332,1.0570,-30.0000
4333,1.0460,-32.0000
4334,0.9930,-15.0000
4335,1.0110,-38.0000
4336,1.0100,-42.0000
4337,0.9880,-39.0000
4338,0.9910,-39.0000
4339,1.0270,-42.0000
4340,1.0110,-40.0000
4341,0.9980,-45.0000
4342,1.0230,-46.0000
4344,0.9970,-40.0000
4345,1.0080,-44.0000
4348,1.0090,-30.0000
4349,1.0750,-21.0000
4350,1.0630,-25.0000
4351,1.0750,-31.0000
4352,1.0590,-31.0000
4353,1.0570,-30.0000
4354,1.0120,-33.0000
4355,1.0120,-33.0000
4356,1.0120,-33.0000
4357,1.0120,-33.0000
4358,1.0140,-33.0000
4360,0.9980,-37.0000
4361,1.0130,-40.0000
4362,1.0300,-35.0000
4363,0.9570,-38.0000
4364,1.0240,-31.0000
4366,1.0080,-30.0000
4367,1.0100,-44.0000
4368,1.0250,-34.0000
4369,1.0280,-26.0000
4370,1.0380,-20.0000
4371,1.0020,-27.0000
4372,0.9970,-28.0000
4373,0.9890,-61.0000
4374,0.9550,-68.0000
4375,1.0880,-31.0000
4376,0.9540,-25.0000
4377,1.0000,-37.0000
4378,1.0080,-44.0000
4379,0.9800,-19.0000
4380,1.0060,-44.0000
4381,0.9930,-15.0000
4382,1.0190,-31.0000
4383,0.9940,-28.0000
4386,1.0140,-30.0000
4387,0.9830,-45.0000
4388,1.0170,-30.0000
4389,1.0230,-41.0000
4390,0.9960,-35.0000
4391,1.0120,-27.0000
4392,0.9900,-28.0000
4393,1.0220,-30.0000
4394,0.9920,-42.0000
4395,0.9980,-41.0000
4396,1.0020,-46.0000
4400,1.0340,-20.0000
4417,1.0110,-14.0000
4425,1.0070,-14.0000
4430,1.0120,0.2370
4431,1.0090,-4.2000
4433,1.0090,-4.3000
4434,1.0100,-0.4100
4435,1.0080,-4.4000
4437,1.0090,-4.3000
4440,1.0110,-1.5000
4441,1.0060,-4.7000
4442,1.0060,-1.1000
4444,1.0120,-0.7400
4445,1.0090,-4.4000
4446,1.0130,0.5570
4447,1.0100,-4.2000
4448,1.0180,-7.8000
4462,1.0380,-5.1000
4465,1.0630,-9.2000
4469,1.0470,-14.0000
4471,1.0200,-9.7000
4472,1.1740,-9.3000
4473,1.0530,-12.0000
4474,1.1740,-9.6000
4475,1.0530,-12.0000
4476,1.1740,-10.0000
4477,1.0530,-12.0000
4478,0.9970,-5.2000
4479,1.0680,-9.5000
4489,1.0090,-1.4000
4491,1.0550,-5.3000
4492,1.0060,-0.0300
4493,1.0530,-5.7000
4494,1.0530,-5.9000
4495,1.0680,-9.6000
4496,1.0750,-14.0000
4497,1.0810,-13.0000
4498,1.0030,0.0000
4499,1.0030,0.0000
4500,0.9960,-18.0000
4501,0.9990,-18.0000
4502,1.0150,-16.0000
4503,0.9900,-18.0000
4504,1.0170,-11.0000
4505,0.9570,-7.2000
4506,0.9990,-18.0000
4507,1.0330,-18.0000
4508,0.9930,-17.0000
4509,0.9990,-18.0000
4510,1.0250,-16.0000
4511,0.9640,-17.0000
4512,1.0130,-19.0000
4513,0.9740,-25.0000
4514,1.0670,-17.0000
4515,0.9980,-20.0000
4517,1.0710,-14.0000
4518,1.0140,-16.0000
4519,1.0040,-19.0000
4520,1.0000,0.7970
4521,1.0230,-11.0000
4522,0.9940,-18.0000
4523,1.0040,-4.1000
4524,0.9550,-16.0000
4525,1.0100,-4.1000
4526,1.0090,-21.0000
4527,0.9820,-21.0000
4528,0.9820,-21.0000
4529,0.9820,-21.0000
4530,1.0920,-21.0000
4531,1.0840,-14.0000
4532,1.0100,-21.0000
4533,0.9920,-25.0000
4534,0.9860,-25.0000
4535,0.9860,-25.0000
4536,0.9860,-25.0000
4537,0.9860,-25.0000
4538,0.9860,-25.0000
4539,0.9820,-21.0000
4540,0.9920,-15.0000
4541,1.0050,-16.0000
4542,1.0090,-18.0000
4543,0.9820,-21.0000
4544,1.0040,-20.0000
4545,0.9860,-25.0000
4546,0.9860,-25.0000
4547,0.9860,-25.0000
4548,0.9860,-25.0000
4549,0.9860,-25.0000
4550,1.0030,-21.0000
4551,1.0030,-21.0000
4552,1.0180,-16.0000
4553,1.0120,-18.0000
4554,1.0120,-17.0000
4555,1.0120,-18.0000
4556,1.0140,-17.0000
4559,1.0140,-17.0000
4560,1.0030,-21.0000
4561,1.0030,-21.0000
4562,1.0240,-16.0000
4563,1.0770,-14.0000
4565,1.0840,-12.0000
4566,1.0600,-19.0000
4568,1.0080,-20.0000
4569,1.0180,-19.0000
4570,1.0490,-17.0000
4571,1.0090,-20.0000
4573,1.0140,-17.0000
4574,1.0660,-11.0000
4577,1.0040,-19.0000
4578,1.0590,-10.0000
4579,1.0590,-10.0000
4580,1.0390,-17.0000
4581,1.0590,-17.0000
4582,1.0390,-14.0000
4583,1.0970,-16.0000
4584,1.0400,-17.0000
4586,1.0580,-17.0000
4587,1.0400,-17.0000
4588,1.0730,-15.0000
4589,1.0390,-17.0000
4590,0.9970,-23.0000
4591,1.0460,-15.0000
4592,1.0150,-13.0000
4593,0.9910,-25.0000
4594,1.0040,-5.2000
4595,1.0480,-15.0000
4596,0.9890,-25.0000
4597,0.9890,-25.0000
4598,1.0610,-14.0000
4599,1.0270,-16.0000
4601,1.0120,-23.0000
4602,1.0390,-19.0000
4605,1.0380,-17.0000
4613,1.0060,-23.0000
