ID_Barra,Tipo_Barra,Tensao_Mag_pu,Tensao_Ang_graus,P_Geracao_pu,Q_Geracao_pu,P_Carga_pu,Q_Carga_pu,Desvio_Tensao_QLIM_pu,Corte_Reativo_VLIM_pu,Folga_Ativa_SLP_pu
5622,1,1.0347762471609494,86.0734804553188,0.0,0.0,-0.8423,-0.02243,0.0,-0.0002811253020941498,-0.00017854392817298774
5630,1,1.0319569980262244,77.70414080755933,0.0,0.0,0.0,0.0,0.0,-0.00010149754426906705,-9.642772082236031e-5
5632,1,1.0384253088116244,78.01562390000014,0.0,0.0,0.0,0.0,0.0,-8.85964167296368e-5,-0.00011363162596335749
5669,1,1.0328126854844362,77.80251512052067,0.0,0.0,0.0,0.0,0.0,-0.0001145305897151963,-9.407779407166128e-5
5670,1,1.0371567810916782,81.17405223966483,0.0,0.0,0.0,0.0,0.0,-0.00011579069316050748,-0.00010764658441134643
5671,1,1.0163597873247299,69.74169735888033,0.0,0.0,0.0,0.0,0.0,-0.000311931830294703,-3.566492228824582e-5
5672,1,1.047983103052362,83.81270155201572,0.0,0.0,-0.6801,-0.03479,0.0,-0.00011581122756279157,-0.00011675316927076267
5673,1,1.050000010499259,68.6292937178663,0.0,0.0,0.39799999999999996,0.267,0.0,-0.0003201833453676926,-2.332273298496009e-5
5674,1,1.050168373978605,68.55814137854655,0.0,0.0,0.0,0.0,0.0,-0.0003205110614454516,-2.278533102047855e-5
5675,1,1.0502097617802193,68.55706887708597,0.0,0.0,0.0,0.0,0.0,-0.00032048580066143507,-2.278353571675648e-5
5681,1,1.0396190745269356,53.845028908487826,0.0,0.0,0.0,0.0,0.0,-0.0003579981604902972,8.570327038197899e-5
5683,1,1.0500000101573839,52.58423817995984,0.0,0.0,0.18600000000000003,-0.001,0.0,-0.00035785273367630485,0.00010149984137077101
5699,1,1.0352104188232092,68.02440367082507,0.0,0.0,0.0,0.0,0.0,-0.00017959502632205828,-1.839833677642462e-5
5818,1,0.97940248824403,46.23386089406337,0.0,0.0,0.0,0.0,0.0,-0.00023510108871854305,8.786946027602467e-5
5905,1,0.9912945675234311,73.11281705273308,0.0,0.0,-0.862,0.29100000000000004,0.0,-0.0005876594135546864,-0.0001603098816760559
5957,1,1.0383935438922163,59.15514723691505,0.0,0.0,0.0,0.0,0.0,-0.00043221291305717665,5.658788922725494e-5
6017,1,1.033070926092407,74.91341600724347,0.0,0.0,0.0,0.0,0.0,-0.00017607007320044276,-8.009416327451568e-5
6018,1,1.0313335398942505,77.419814878501,0.0,0.0,0.0,0.0,0.0,-0.00011427680770824721,-9.280347287573531e-5
6019,1,1.0500000104999976,87.43093243287487,0.0,0.0,-0.8445,-0.01558,0.0,0.0003444662939998653,-0.0001110275442468339
6075,1,1.0496575523709106,53.617660709259525,0.0,0.0,0.0,0.0,0.0,-0.00011908698286593207,4.62942758920137e-5
6098,1,1.161738275979437,51.120737292321344,0.0,0.0,0.0,0.0,0.0,0.0006909960968111121,-5.4532465951013876e-5
6099,1,1.1613835092144176,51.12018224104657,0.0,0.0,0.0,0.0,0.0,0.0006914183818664047,-5.456579199422512e-5
6630,1,1.0327295425001508,86.4587095005506,0.0,0.0,-0.8689,-0.040369999999999996,0.0,-0.000280207251980331,-0.00018317360074509258
6631,1,1.0320530986126286,77.16495157801766,0.0,0.0,0.0,0.0,0.0,-0.0002747820545472831,-9.580546866288603e-5
6632,1,1.0231481202818917,82.53896069597697,0.0,0.0,0.0,0.0,0.0,-0.00028547397479435495,-0.00014850885081669075
