ID_Barra,Tipo_Barra,Tensao_Base_kV,Tensao_Mag_pu,Tensao_Ang_graus,P_Geracao_pu,Q_Geracao_pu,P_Carga_pu,Q_Carga_pu,Desvio_Tensao_QLIM_pu,Corte_Reativo_VLIM_pu,Corte_Ativo_DERA_pu,Corte_Reativo_DERA_pu
5140,1,500.0,1.041541175821727,-5.824950342977037,0.0,0.0,0.0,0.0,0.0,-3.9756447043116694e-10,0.0,0.0
5141,1,230.0,1.00969894905147,-6.753493250535739,0.0,0.0,0.0,0.0,0.0,-4.207505709685735e-10,0.0,0.0
5142,1,230.0,1.0113765859607153,-6.63472122076054,0.0,0.0,0.0,0.0,0.0,-4.3510531239263156e-10,0.0,0.0
5143,1,13.8,1.0205785241191285,-10.077569700472127,0.0,0.0,0.0,0.0,0.0,-3.0634257127100796e-10,0.0,0.0
5144,1,991.0,0.9574238923703299,-6.753493250535739,0.0,0.0,0.0,0.0,0.0,-4.235962428146445e-10,0.0,0.0
5145,2,990.0,1.032599391454141,-6.753493250535739,0.0,0.9375141860652357,0.0,0.0,0.0,0.0,0.0,0.0
5146,1,991.0,1.020665882654035,-10.096998405097658,0.0,0.0,0.0,0.0,0.0,-2.9981938900328446e-10,0.0,0.0
5147,2,990.0,1.032599391454141,-6.753493250535739,0.0,0.9375141860652357,0.0,0.0,0.0,0.0,0.0,0.0
5148,1,13.8,1.0206658827436073,-10.096998405232013,0.0,0.0,0.0,0.0,0.0,-3.061229728723422e-10,0.0,0.0
5149,1,34.5,0.9955889013023641,-1.4406572800884594,0.0,0.0,0.0,0.0,0.0,-4.835409963969238e-10,0.0,0.0
5150,1,230.0,1.0055149274983828,-7.707012300339535,0.0,0.0,0.0,0.0,0.0,-4.121938163481433e-10,0.0,0.0
5151,2,992.0,1.0095531400586173,-7.707012300339535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5152,1,230.0,0.996923968574476,-7.989660579452841,0.0,0.0,0.0,0.0,0.0,-4.6032787536099227e-10,0.0,0.0
5154,2,992.0,1.0095531400586173,-7.707012300339535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5155,1,230.0,1.006459144003759,-1.7649372003035642,0.0,0.0,0.0,0.0,0.0,-3.83963515574783e-10,0.0,0.0
5156,1,69.0,1.0175008687354452,-20.927735913407812,0.0,0.0,3.693,0.599,0.0,-4.998055235990786e-10,-8.181817524908532e-9,-1.3270806112700272e-9
5157,1,13.8,1.006732086358006,-9.720170141157924,0.0,0.0,0.0,0.0,0.0,-4.237552678985301e-10,0.0,0.0
5158,1,13.8,0.9985467642676205,-10.852264970267177,0.0,0.0,0.12200000000000001,0.049,0.0,-4.396255062521264e-10,-9.090752891771804e-10,-3.6512040303017905e-10
5159,1,13.8,1.0063127291993825,-9.458181619079141,0.0,0.0,0.0,0.0,0.0,-4.133823153111158e-10,0.0,0.0
5160,1,13.8,0.9995106269965642,-10.357774961481999,0.0,0.0,0.09699999999999999,0.040999999999999995,0.0,-4.220704052788926e-10,-9.09075475450687e-10,-3.842483968399811e-10
5162,1,230.0,0.9916548402221907,-6.526696517152198,0.0,0.0,0.0,0.0,0.0,-4.280806530438813e-10,0.0,0.0
